fingerprint,title,author,hostname,date,categories,tags,id,license,source,source-hostname,excerpt,filename
ARS1VaFdkjHjV08ZyHXjWXYR+bI=,An Inhabitant of Carcosa,Adam Mills,weirdfictionreview.com,2014-03-05,Fiction,,,,https://weirdfictionreview.com/2014/03/an-inhabitant-of-carcosa/,Weird Fiction Review,"Ambrose Bierce (1842−1914 est.) was an American writer of fiction and nonfiction who demonstrated an impressive, flexible, and sardonic voice in his writing. Notable works include his satirical collection The Devil’s Dictionary and his seminal short story “An Occurrence at Owl Creek Bridge,” which features one of the best and most famous twist endings of all […]",./scrape/jsonfiles/9ChyRrumf5+kRlesUz5MdLQogEM.json
rm5suOtRycjrAH2SyxZ9lqe13Kk=,The Black Pool,Adam Mills,weirdfictionreview.com,2013-03-11,Fiction,,,,https://weirdfictionreview.com/2013/03/the-black-pool/,Weird Fiction Review,"Frederick Stuart Greene (1870−1939) was a writer and editor of horror fiction. Greene’s stories were often featured in famed editor Edward J. O’Brien’s Best American Short Stories anthologies in the early decades of the 20th century. Greene himself edited what was at the time a revolutionary collection of horror fiction, The Grim Thirteen, composed of stories repeatedly […]",./scrape/jsonfiles/rXg1f0xXxBeYN7mgNrXfWkcl93g.json
UERu+e4sJFM/0m/cGpxhpB1hq+k=,Annie,Adam Mills,weirdfictionreview.com,2013-02-26,Fiction,,,,https://weirdfictionreview.com/2013/02/annie/,Weird Fiction Review,"Jehanne Jean-Charles was a French fantasist noted for her deft, imaginative, and often dark stories. Her stature was enhanced significantly by two collections, Les Plumes du corbeau (1962) and Les Griffes du chat (1964), which were later republished a decade later in a single volume taking the name of the former collection. Movies have been filmed from adaptations […]",./scrape/jsonfiles/OBlZAyQXFPhoIgJzjKyFxya4twk.json
A70B1VXnZARenjyWGOgCVOrtxKY=,"""Sun of Sulfur"" by Serge Brussolo",David Davis,weirdfictionreview.com,2017-03-28,Fiction,brussolo;french;scifi;serge brussolo;translated;translated fiction;weird scifi,,,https://weirdfictionreview.com/2017/03/sun-of-sulfur/,Weird Fiction Review,"Translated by Edward Gauvin It was like a gigantic pyre rising from the center of the gray, argil plain. A colossal intertwining of branches atop which the city seemed bizarrely unbalanced, with its towers broader at the base than the summit, its keeps oddly narrowed toward their crenellations, such that from a distance they might be taken for […]",./scrape/jsonfiles/QvYeIhKUupuH98zBDQMccKSSfUQ.json
S1RuEDSEcaHa5tj7jwUnB0arY2U=,Leng,Jeffvandermeer,weirdfictionreview.com,2012-05-22,Fiction,,,,https://weirdfictionreview.com/2012/05/leng/,Weird Fiction Review,"Marc Laidlaw (1960 – ) is an eclectic American writer of science fiction and horror whose long career has included a stint in the cyberpunk movement and significant contributions to the popular Half-Life video game series. Laidlaw first started publishing idiosyncratic, hard-to-define short fiction in the late 1970s, but is perhaps best known for writing Dad’s Nuke (1985) […]",./scrape/jsonfiles/kL1GIKSHJMo8ke13+R8jXbLJf2I.json
vS9F2blKxzU3Z2WZM+44NXLp63s=,The Stone Badger,Adam Mills,weirdfictionreview.com,2012-11-20,Fiction,,,,https://weirdfictionreview.com/2012/11/the-stone-badger/,Weird Fiction Review,"Misha Nogha (also published as Misha Chocholak or simply Misha) is an accomplished writer of science fiction and fantasy, often noted for her contributions to the subgenre of cyberpunk, her use of shamanic traditions in her fiction, and her vivid, poetic style. Born in 1955 in St. Paul, Misha is of mixed Nordic and Metis ancestry and […]",./scrape/jsonfiles/rGwzTijQTDErTbcaqdm8NxTLEEo.json
p5doDfP6+0QJNP1hxNzsh++RYaw=,"""Red Rabbit"" by Steve Rasnic Tem",David Davis,weirdfictionreview.com,2018-04-19,Fiction,fiction;rabbits;Steve Rasnic Tem;weird fiction,,,https://weirdfictionreview.com/2018/04/red-rabbit/,Weird Fiction Review,"The following story appears in Figures Unseen by Steve Rasnic Tem, out this week from Valancourt Books. Steve Rasnic Tem’s writings have garnered numerous awards including the World Fantasy Award, British Fantasy Award, and Bram Stoker Award. Tem has released a prolific number of short story collections since the late 1970s that have incorporated elements of […]",./scrape/jsonfiles/bnuOriQwPGB3X6FwZpBaY0wTO-k.json
MdFB0fPYisfFooWbzdZu0okV5r0=,"""The Voice of The People"" by Alison Moore",David Davis,weirdfictionreview.com,2017-07-06,Fiction,alison moore;fiction;shadows and tall trees;undertow publications;weird fiction,,,https://weirdfictionreview.com/2017/07/the-voice-of-the-people/,Weird Fiction Review,"Today we’re featuring a story from the 2017 anthology, Shadows and Tall Trees 7, the seventh entry in the acclaimed series of all-original weird fiction from Undertow Publications. Alison Moore’s first novel, The Lighthouse, won the McKitterick Prize and was shortlisted for the Man Booker Prize and the National Book Awards. Reviewing her latest novel, Death and the […]",./scrape/jsonfiles/LeYyqoEWvPUc7feVIXy38G44YR0.json
dhqqjAhCM4+8ZSw6gnluzkdwgDg=,Blood Makes Noise,Jeffvandermeer,weirdfictionreview.com,2012-03-22,12 Days of Monsters;Fiction,,,,https://weirdfictionreview.com/2012/03/blood-makes-noise/,Weird Fiction Review,"Gemma Files is a Canadian citizen, and has lived in Toronto, Ontario for her entire life (thus far). She is the daughter of two actors, Gary Files and Elva Mai Hoover. She has published two collections of short stories (Kissing Carrion and The Worm in Every Heart, both from Prime Books) and two chapbooks of poetry […]",./scrape/jsonfiles/puJs9SZtx3NGQfNrmoX7JOCGtvo.json
sgltZLxXB8NqvKovFcdmQhEpTLw=,Things Left Outside,David Davis,weirdfictionreview.com,2015-10-26,Fiction,short story;weird;weird fiction,,,https://weirdfictionreview.com/2015/10/things-left-outside/,Weird Fiction Review,"The following short story is from Lincoln Michel’s 2015 short story collection, Upright Beasts, from Coffee House Press. Be sure to also check out our interview with Michel about his influences and his debut collection. I wish it was me who had found her and not my husband. I kept wondering what she looked like in […]",./scrape/jsonfiles/P3HUeM1eNOEiO3E0qVG9qzEjPdk.json
6MpIZF8cB1cbGmCCNcxvRLrlL6M=,Lamont,Adam Mills,weirdfictionreview.com,2014-02-25,Fiction,,,,https://weirdfictionreview.com/2014/02/lamont/,Weird Fiction Review,"Anne-Sylvie Salzman is a French writer and translator of fiction and also the co-editor of the French magazine Le Visage Vert. Prior publications in French include two novels and a collection of short fiction, Lamont, the title story of which we’ve reprinted here. This translation of the story is taken from the collection Darkscapes, translated by William […]",./scrape/jsonfiles/WNTJRQL1uCS1DH1ZglrlcrHXPAo.json
bZjuh7PALzw5cJ2iJBWheRmxV2I=,Furnace,David Davis,weirdfictionreview.com,2016-05-27,Fiction,short story;weird fiction;word horde,,,https://weirdfictionreview.com/2016/05/furnace/,Weird Fiction Review,"The following is the title story from Livia Llewellyn’s 2016 collection, Furnace (Word Horde). “Furnace” originally appeared in The Grimscribe’s Puppets (ed. Joseph S. Pulver, Sr.), where it received a Shirley Jackson Award nomination, and it was reprinted in The Year’s Best Weird Fiction, Vol 1 (eds. Laird Barron and Michael Kelly). It has not previously appeared online. Everyone […]",./scrape/jsonfiles/KBaMMHXHP5vu834AULRZk8yUum0.json
aTNXAxNDPSncuKXG6fBGZrDx6H8=,The Lost Machine: Chapter Three,David Davis,weirdfictionreview.com,2016-01-27,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/01/the-lost-machine-chapter-three/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/tqbi3p5N2mfD6sBkKfcmo6300tk.json
Vw/KJHruxtTutVc6cqtIM9I/epM=,The Lost Machine: Chapter Five,David Davis,weirdfictionreview.com,2016-02-03,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/02/the-lost-machine-chapter-five/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/hjRL1WXXXS7WahTiElCaGlrSZHo.json
ot0FIIqfMd3PCrSHXLnTHyXHSBk=,The Divinity Student: Part Three,Adam Mills,weirdfictionreview.com,2013-09-16,Fiction;The Divinity Student,,,,https://weirdfictionreview.com/2013/09/the-divinity-student-part-three/,Weird Fiction Review,"The following is an excerpt from Michael Cisco’s novel The Divinity Student, currently available in e‑book form from Cheeky Frawg Books, in addition to several other of his novels. WFR is proud to serialize The Divinity Student in support of the author and his books, and we will be reprinting the entire novel over the […]",./scrape/jsonfiles/zz17j+FZLRx9yS6UuefJyG0nDWk.json
O/EBbR3LvenRRu6FWZMe1+GWht4=,Carl Lee and Cassilda,Adam Mills,weirdfictionreview.com,2014-03-06,Fiction,,,,https://weirdfictionreview.com/2014/03/carl-lee-and-cassilda/,Weird Fiction Review,"Joseph S. Pulver, Sr. is an American writer and editor of dark fantasy and weird fiction, currently living in Germany. As a writer, prior publications include the collections Blood Will Have Its Season (2009), SIN & ashes (2010), and Portraits of Ruin (2012), all of which are published by Hippocampus Press. His novel The Orphan Palace (2011, Chomu Press) was previously […]",./scrape/jsonfiles/FywZ2PcbYrqcW0tly-TbKzhnt7Y.json
4wl9UpEpaNyzT7kZUoS8yDEME7E=,The Lost Machine: Chapter Four,David Davis,weirdfictionreview.com,2016-02-01,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/02/the-lost-machine-chapter-four/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/pfO9YX386OF+3XLL9Q4Mmo7lNes.json
aJFUZHlt1nssazlmwHiNJjuOSP0=,The Gallows-Horse,Jeffvandermeer,weirdfictionreview.com,2011-12-19,Fiction,China Mieville;Cyclonopedia;fiction;Reza Negarestani,,,https://weirdfictionreview.com/2011/12/the-gallows-horse/,Weird Fiction Review,"With the publication of Cyclonopedia, Reza Negarestani catapulted to the forefront of the most interesting uncanny writers of the twenty-first century. Given that his work partakes heavily of nonfiction forms and of philosophical approaches to The Weird, even though also quite visceral, Negarestani may not be to everyone’s taste. But he is clearly the most […]",./scrape/jsonfiles/BpOZdo63ikW3MdsseKyftFoY7Wo.json
8CiKVIvvQdWstQu6T8aGca9jxNA=,"Creepy Classic: ""The New Mother""",Jeffvandermeer,weirdfictionreview.com,2011-11-03,Fiction,,,,https://weirdfictionreview.com/2011/11/creepy-classic-lucy-cliffords-the-new-mother/,Weird Fiction Review,"1. The children were always called Blue-Eyes and the Turkey, and they came by the names in this manner. The elder one was like her dear father who was far away at sea, and when the mother looked up she would often say, “Child, you have taken the pattern of your father’s eyes,” for the […]",./scrape/jsonfiles/LBvQQZpgHHVA93oufxO9Mn9NzGA.json
FjDWkYq7f2DFrTocF9fbwOZTvw8=,The Vats,David Davis,weirdfictionreview.com,2015-02-04,Fiction,fiction;weird fiction,,,https://weirdfictionreview.com/2015/02/vats/,Weird Fiction Review,"Many years ago now — in that once upon a time which is the memory of the imagination rather than of the workaday mind, I went walking with a friend. Of what passed before we set out I have nothing but the vaguest recollection. All I remember is that it was early morning, that we were happy to be in one another’s […]",./scrape/jsonfiles/jw1C0n9jkwXf1OppplnHMRccmnU.json
xFh2GV2LiVDN0XiPjBO+KPhZWiQ=,The Red Tower,Jeffvandermeer,weirdfictionreview.com,2011-12-19,Fiction,,,,https://weirdfictionreview.com/2011/12/the-red-tower-by-thomas-ligotti/,Weird Fiction Review,"New original art to accompany “The Red Tower” by Aeron Alfrey: “Hyper Organism” This classic story is one of Thomas Ligotti’s most famous, and we’re delighted the author has permitted us to present it to you here at WFR.com. Also check out our interview with Ligotti about weird fiction. — Ann & Jeff VanderMeer *** The ruined […]",./scrape/jsonfiles/DSsYJ6HzzK8gzjkOtuPS8VSc4EY.json
LmCB2PlxaSSNm4Yem1Xa0NypDho=,The Bloat Toad,Jeffvandermeer,weirdfictionreview.com,2011-12-11,Fiction,,,,https://weirdfictionreview.com/2011/12/the-bloat-toad/,Weird Fiction Review,"Leopoldo Lugones (1874 – 1938) was an Argentine journalist and writer influenced by the Symbolists. “The Bloat Toad” (1906) is typical of his slightly off-kilter tales. This week, WFR.com is also running Larry Nolen’s essay on translating “The Bload Toad.” This new translation first appeared in ODD?, the first of an ongoing anthology series we’re […]",./scrape/jsonfiles/IYuPVTeZpB6O8Mvhz5qAlhqwbvs.json
Et1TVAgEluBsFHhQZT2pXvpcL7s=,The Miracle of Consciousness,Adam Mills,weirdfictionreview.com,2013-04-23,Fiction,,,,https://weirdfictionreview.com/2013/04/the-miracle-of-consciousness/,Weird Fiction Review,"Nike Sulway is an Australian author who lives and works in Brisbane. In 2000, Nike won the Queensland Premier’s Literary Award for Best Emerging Queensland Author for her novel, The Bone Flute, which was released by UQP in 2001 and subsequently shortlisted in the Commonwealth Writers Awards. Her children’s book, What the Sky Knows, was […]",./scrape/jsonfiles/RV3X3p7KclsetAjDfC8EILzR1iU.json
zrNzY+41ODfKcZ+T5WFHw7wM1bo=,The Divinity Student: Part Four,Adam Mills,weirdfictionreview.com,2013-09-19,Fiction;The Divinity Student,,,,https://weirdfictionreview.com/2013/09/the-divinity-student-part-four/,Weird Fiction Review,"The following is an excerpt from Michael Cisco’s novel The Divinity Student, currently available in e‑book form from Cheeky Frawg Books, in addition to several other of his novels. WFR is proud to serialize The Divinity Student in support of the author and his books, and we will be reprinting the entire novel over the […]",./scrape/jsonfiles/PkQIsIQXeEdBdkRnEICrWanfBFg.json
TYQErEQsCkYbo7dsiUxhNVMnDQM=,Loob,Jeffvandermeer,weirdfictionreview.com,2012-01-17,Fiction,,,,https://weirdfictionreview.com/2012/01/loob/,Weird Fiction Review,"Please see our “101 Weird Writers” feature on Bob Leman, posted to accompany this story. “Loob” reprinted with the kind permission of the Leman Estate. Our thanks as well to Jim Rockhill. — The Editors It may be that none of this happened. That is badly put. Let me say it another way: none of this will […]",./scrape/jsonfiles/3nlU2UApPF6vTppKqeaETdzzlCA.json
