fingerprint,title,author,date,series,categories,tags,id,license,comments,source,hostname,source-hostname,excerpt,filename,has_text
G0SqdPd8PAUx+HsmcamvpTsgv94=,Murder in the Spook House,Michael Swanwick,2019-05-01,Mongolian Wizard Stories Michael Swanwick,,Gregory Manchess;Michael Swanwick;Murder In The Spook House;Original Fiction;Patrick Nielsen Hayden;Short Fiction;The Mongolian Wizard;Tor Com Originals,453499,,,https://www.tor.com/2019/05/01/murder-in-the-spook-house-michael-swanwick/,tor.com,Tor.com,A brand new story in the Mongolian Wizard universe.,./scrape/jsonfiles/mY2zLah9TXXC8moX3ubetINAAMs.json,TRUE
HzsiiLMJWSRz12efy25ZZnNCxK4=,Long is the Way,Carrie Vaughn; Sage Walker,2019-05-15,Wild Cards Original Fiction,,Carrie Vaughn;George R R Martin;John Picacio;Long Is The Way;Original Fiction;Sage Walker;Tor Com Original;Wild Cards,457093,,,https://www.tor.com/2019/05/15/long-is-the-way-carrie-vaughn-sage-walker/,tor.com,Tor.com,"A Wild Cards story. Zoe Harris is a marked woman: in hiding for decades because of her connection to a terrorist attack on Jerusalem almost twenty years ago. One determined reporter, Jonathan Hive,…",./scrape/jsonfiles/JZpqLPHWtbC-WPjU5LxLG5wX3iY.json,TRUE
YPbtye7eQ1nHPqz0mbpHX7t92xA=,Any Way the Wind Blows,Seanan McGuire,2019-06-05,,,Any Way The Wind Blows;Flatiron;Gregory Manchess;Lee Harris;Original Fiction;Seanan Mcguire;Short Fiction;Tor Com Original,462931,,,https://www.tor.com/2019/06/05/any-way-the-wind-blows-seanan-mcguire/,tor.com,Tor.com,"As Tor.com departs from its longtime home, the iconic Flatiron building, we present this sweet farewell from Seanan McGuire.",./scrape/jsonfiles/LHWGHO5vQydipZjMWtg4us93lSU.json,TRUE
klj6MjL7MIjuI2vSmAdFwb3kd+A=,Skinner Box,Carole Johnstone,2019-06-12,,Horror,Adam Baines;Carole Johnstone;Ellen Datlow;Horror;Original Fiction;Skinner Box;Tor Com Original,465268,,,https://www.tor.com/2019/06/12/skinner-box-carole-johnstone/,tor.com,Tor.com,A disturbing science fiction story about a seemingly routine scientific mission to Jupiter that is threatened by the interpersonal relationships of its crew.,./scrape/jsonfiles/tT5ucA8+wWvZ6tGDHVLI6xSMoC4.json,TRUE
9GI+7CJ9w60lkipKfTnaWDKrp8U=,The New Prometheus,Michael Swanwick,2019-06-19,Mongolian Wizard Stories Michael Swanwick,Fantasy,Atrick Nielsen Hayden;Gregory Manchess;Michael Swanwick;Original Fiction;The Mongolian Wizard;The New Prometheus;Tor Com Original,467635,,,https://www.tor.com/2019/06/19/the-new-prometheus-michael-swanwick/,tor.com,Tor.com,A new story in the Mongolian Wizard universe.,./scrape/jsonfiles/aQhxnjhTp5Q86-N4SBxGFp6YIzs.json,TRUE
k+knQPItPTexDREeMavkVWRb0Bc=,"A Forest, or A Tree",Tegan Moore,2019-06-26,,Horror,A Forest Or A Tree;Ellen Datlow;Horror;Original Fiction;Samuel Araya;Tegan Moore;Tor Com Original,469851,,,https://www.tor.com/2019/06/26/a-forest-or-a-tree-tegan-moore/,tor.com,Tor.com,Four young women go on a camping trip. Things slowly begin to go wrong.,./scrape/jsonfiles/HXnQVq9bmEpRRE7vBLx9mVzknAg.json,TRUE
jdGnRHflEoXSGjxBdGlBCyxWu3g=,For He Can Creep,Siobhan Carroll,2019-07-10,,,Ellen Datlow;For He Can Creep;Original Fiction;Red Nose Studio;Siobhan Carroll;Tor Com Original,474983,,,https://www.tor.com/2019/07/10/for-he-can-creep-siobhan-carroll/,tor.com,Tor.com,"A dark fantasy about Jeoffry, a cat who fights demons, a poet, who is Jeoffry’s human confined to an insane asylum, and Satan, who schemes to end the world.",./scrape/jsonfiles/Dfym-XKQzseQQwwwEjUML3LY-+o.json,TRUE
hdlma2q5RFkgd3eRIWZzFZ4olGg=,Blood Is Another Word for Hunger,Rivers Solomon,2019-07-24,,,Blood Is Another Word For Hunger;Jonathan Strahan;Original Fiction;Rivers Solomon;Tor Com Original;Xia Gordon,479762,,,https://www.tor.com/2019/07/24/blood-is-another-word-for-hunger-rivers-solomon/,tor.com,Tor.com,"Anger is an energy. A young girl, a slave in the South, is presented with a moment where she can grasp for freedom, for change, for life. She grabs it with both hands, fiercely and intensely, and t…",./scrape/jsonfiles/pvXe9zP1aTdbCMD+0UB9D97-Wyc.json,TRUE
dqJ3cCHYLQ53XL5Rnlp9GxNDeEI=,More Real Than Him,Silvia Park,2019-08-07,,Science Fiction,Dion Mbd;More Real Than Him;Original Fiction;Science Fiction;Short Fiction;Silvia Park;Space Opera;Tor Com Original,484310,,,https://www.tor.com/2019/08/07/more-real-than-him-silvia-park/,tor.com,Tor.com,"The beginnings of a tentative friendship between two roboticists complicate over career envy, female beauty, and a stolen robot designed to resemble a famous Korean actor.",./scrape/jsonfiles/dp4wPJVUoSleQASu7Jg9pAaKa1c.json,TRUE
Pmtxc7abgcblBGSqdNj3GxIDEqE=,Seonag and the Seawolves,M Evan MacGriogair,2019-08-21,,,M Evan Matyas;Original Fiction;Rovina Cai;Seonag And The Seawolves;Tor Com Original,489265,,,https://www.tor.com/2019/08/21/seonag-and-the-seawolves-m-evan-macgriogair/,tor.com,Tor.com,"A clan storyteller unfolds the tale of Seonag and the wolves, and the wolves and the waves.",./scrape/jsonfiles/Sj6s4CrL7k7G0F19cQ9CrryjsyQ.json,TRUE
ZhvZ4l8+RmI7oGIe2oKtI5yI70c=,The City That Never Sleeps,Walton Simons,2019-08-28,Wild Cards Original Fiction,,George R R Martin;John Picacio;Original Fiction;The City That Never Sleeps;Tor Com Original;Walton Simons;Wild Cards,491554,,,https://www.tor.com/2019/08/28/wild-cards-the-city-that-never-sleeps-walton-simons/,tor.com,Tor.com,"A Wild Cards story. All a hit man wants can be as simple as a bottle of bourbon and a time to dream, but when you’re Spector, the work never ends.",./scrape/jsonfiles/D5njDzmZd3bCeQsc6uNM922k1tM.json,TRUE
igRl5krtwhiCTxDOQ0X/O3L9YcI=,The Hundredth House Had No Walls,Laurie Penny,2019-09-11,,Fantasy,Kuri Huang;Laurie Penny;Original Fiction;Patrick Nielsen Hayden;The Hundredth House Had No Walls;Tor Com Original,497584,,,https://www.tor.com/2019/09/11/the-hundredth-house-had-no-walls-laurie-penny/,tor.com,Tor.com,A new story by Laurie Penny.,./scrape/jsonfiles/FzXeuL0COlQZDfB0UWo2uAYjld4.json,TRUE
M5WM4xxOv4nYLi+muriqAaMZook=,The Vetting,Michael Cassutt,2019-09-18,,Science Fiction,Michael Cassutt;Original Fiction;Roebrt Hunt;Short Fiction;The Vetting;Tor Com Original,499722,,,https://www.tor.com/2019/09/18/the-vetting-michael-cassutt/,tor.com,Tor.com,"A suspenseful near-future story about what happens during the vetting process of a researcher from the Middle East, who is trying to enter the US to continue his studies, and the immigration lawyer…",./scrape/jsonfiles/jMEIHrJ9nopzL0DVux8pTiJomyc.json,TRUE
KEvEfL8hwVNw4EjRde1GbSipa9Q=,Zeitgeber,Greg Egan,2019-09-25,,,Greg Egan;Jonathan Strahan;Original Fiction;Sally Deng;Science Fiction;Short Fiction;Tor Com Original;Zeitgeber,501846,,,https://www.tor.com/2019/09/25/zeitgeber-greg-egan/,tor.com,Tor.com,"A nine-year-old girl wakes in the middle of the night, absolutely positive it’s the middle of the morning. Soon it becomes clear that she’s possessed of a body clock detached from all C…",./scrape/jsonfiles/3opYbzLbmju6JAv+tmdtV+IeZog.json,TRUE
4XEfXyIG7pPCD2gAou7C1qOuzoo=,Water: A History,KJ Kabza,2019-10-09,,,Kj Kabza;Mary Haasdyk;Original Fiction;Ruoxi Chen;Science Fiction;Short Fiction;Short Story;Tor Com Original;Water A History,504098,,,https://www.tor.com/2019/10/09/water-a-history-kj-kabza/,tor.com,Tor.com,The planet of Quányuán is arid to the point of being uninhabitable. Wetness is a concept left back on Earth. That doesn’t stop one elderly woman from stepping outside the safety of the colony whene…,./scrape/jsonfiles/Mo44I5bcMqV6XVfG46d5dQo4oos.json,TRUE
R9PmRqcpTA7mRnW2tQ/RsAvFxxc=,"Naked, Stoned, and Stabbed",Bradley Denton,2019-10-16,Wild Cards Original Fiction,,Bradley Denton;George R R Martin;John Picacio;Naked Stoned And Stabbed;Novelette;Original Fiction;Short Fiction;Tor Com Original;Wild Cards,507911,,,https://www.tor.com/2019/10/16/naked-stoned-and-stabbed-bradley-denton/,tor.com,Tor.com,"The Wild Cards universe has been thrilling readers for over 25 years. “Naked, Stones and Stabbed” is an fantastic new tale from acclaimed sci-fi writer Bradley Denton, about the hidden …",./scrape/jsonfiles/1rLSShj2hAlbXvkYWSsto0cRRLo.json,TRUE
q25aMAtQBqwNlfgY305PiMn7qMM=,As the Last I May Know by S.L. Huang,S L Huang,2019-10-23,,,Apocalyptic Fiction;As The Last I May Know;Diana Gill;Original Fiction;S L Huang;Science Fiction;Scott Bakal;Short Fiction;Short Story;Tor Com Original,511988,,,https://www.tor.com/2019/10/23/as-the-last-i-may-know-s-l-huang/,tor.com,Tor.com,"An alternate history short story looking at decisions and consequences, and what it takes to pull the trigger.",./scrape/jsonfiles/3QlGV7IZFUAYO6P9fDJgErgrwe8.json,TRUE
ElTwkTqnroBDyHqdqzlJ2GxNxOw=,The Black Cat,Edgar Allan Poe,2019-10-30,,,Classics;Edgar Allan Poe;Halloween;Horror;Reprints;Short Fiction;The Black Cat,513153,,,https://www.tor.com/2019/10/30/the-black-cat-edgar-allan-poe/,tor.com,Tor.com,Read the entirety of The Black Cat by Edgar Allan Poe for free on Tor.com.,./scrape/jsonfiles/pK+5Fj30i79DKl671+Y53a45BdA.json,TRUE
5pRFpGyrnTzuKc1eAiMT7l7S2oo=,In Xanadu,Lavie Tidhar,2019-11-06,,,In Xanadu;John Anthony Di Giovanni;Jonathan Strahan;Lavie Tidhar;Original Fiction;Science Fiction;Short Fiction;Short Story Collection;Space Opera;Tor Com Original,517315,,,https://www.tor.com/2019/11/06/in-xanadu-lavie-tidhar/,tor.com,Tor.com,Security through physicality. Security through redundancy. Security through obscurity. How do immortal artificial intelligences defend themselves? With an air gap. With a security force that has …,./scrape/jsonfiles/jcRwNR+jevJFuCHX73ZD3qF7O+I.json,TRUE
8Hdb29Kucrg9lJKe9typvAL2y+E=,The Touches,Brenda Peynado,2019-11-13,,,Ann Vandermeer;Brenda Peynado;Keith Negley;Original Fiction;Science Fiction;Short Fiction;Short Story;The Touches;Tor Com Original,517355,,,https://www.tor.com/2019/11/13/the-touches-brenda-peynado/,tor.com,Tor.com,Salipa and Telo have perfect lives in the virtual reality world that humanity has retreated to after bacteria and viruses resistant to all medications take over the outside world. But when the robo…,./scrape/jsonfiles/7ejzu4m57K5p3BsjktI00apS9Uo.json,TRUE
Aer9SVf9hN1VYSOkZ9Zx1WwhGG0=,Precious Little Things,Adrian Tchaikovsky,2019-11-20,,,Adrian Tchaikovsky;Fantasy;Gaslamp Fantasy;Lee Harris;Original Fiction;Precious Little Things;Red Nose Studio;Short Fiction;Tor Com Original,522750,,,https://www.tor.com/2019/11/20/precious-little-things-adrian-tchaikovsky/,tor.com,Tor.com,"A prequel to the magical novella Made Things, out now from Tor.com Publishing.",./scrape/jsonfiles/2qATN0uRxTRHCvoSsISVcb7aChs.json,TRUE
M7yrw0pfKYUpnnfnG3NegIwpcCE=,Read Alex Irvine’s “Black Friday”,Alex Irvine,2019-11-29,,,Alex Irvine;Jonathan Strahan;Kyle Stecker;Reprint;Short Fiction;Short Story,524084,,,https://www.tor.com/2019/11/29/black-friday-alex-irvine-reprint/,tor.com,Tor.com,"In a dark future America where consumerism and gun culture are unchecked, a young family teams up to celebrate the first shopping day of the Christmas season in the most patriotic way possible. Ori…",./scrape/jsonfiles/7Vr7PiK1jSpYzmmyRw0rfBHeOVI.json,TRUE
T6iTbK6hTZDPOBnKD2PtY0Ml01o=,The Time Invariance of Snow,E Lily Yu,2019-12-04,,,Audrey Benjaminsen;E Lily Yu 2;Fairytales;Jonathan Strahan;Original Fiction;Science Fiction;Short Fiction;Short Story;The Time Invariance Of Snow;Tor Com Original,525363,,,https://www.tor.com/2019/12/04/the-time-invariance-of-snow-e-lily-yu/,tor.com,Tor.com,The Devil made a mirror. A physicist broke it and shards fell through reality and changed everything forever.,./scrape/jsonfiles/Vj3PN6I98gaNSqf2G34ib6RcV7k.json,TRUE
ZG8XNflKxj2ioEAmbaj54iyNcwg=,Dislocation Space,Garth Nix,2019-12-11,,,Alternate History;Dislocation Space;Garth Nix;Jonathan Strahan;Mark Smith;Novelette;Original Fiction;Science Fiction;Short Fiction;Tor Com Original,528093,,,https://www.tor.com/2019/12/11/dislocation-space-garth-nix/,tor.com,Tor.com,A Soviet political prisoner is ordered to use her unique talents to explore a strange scientific phenomenon. It could be a trap…or a way out.,./scrape/jsonfiles/pubNuVph+WG1AP6f5RvC7ZXSP9Q.json,TRUE
fVa3lVt5LuaZ/e/d3sRFkBjXyks=,"“I, Cthulhu, or, What’s A Tentacle-Faced Thing Like Me Doing In A Sunken City Like This (Latitude 47° 9′ S, Longitude 126° 43′ W)?”",Neil Gaiman,2019-12-24,,,Brian Elig;Christmas;Cthulu;I Cthulu;Neil Gaiman;Reprint;Short Fiction;Short Story,532983,,,https://www.tor.com/2019/12/24/i-cthulu-neil-gaiman/,tor.com,Tor.com,"Please enjoy what has become a quiet holiday tradition in the Tor.com offices: the reading of Neil Gaiman’s original story: “I, Cthulhu, or, What’s A Tentacle-Faced Thing Like Me Doing In A Sunken …",./scrape/jsonfiles/KRfsXi6ofWykHg8qXPLPnHt5U1w.json,TRUE
O7IYuu0IH6e2GPhBPlHNImPmKiI=,Always Something New,Harry Turtledove,2020-01-08,,,Always Something New;Harry Turtledove;Novelette;Original Fiction;Patrick Nielsen Hayden;Red Nose Studio;Short Fiction;Tor Com Original,539312,,,https://www.tor.com/2020/01/08/always-something-new-harry-turtledove/,tor.com,Tor.com,"A brand-new story from the legendary Harry Turtledove about Governor Bill Williamson, a yeti with a plan.",./scrape/jsonfiles/F2EHwIv1IOXony18P1j8gyXzLHI.json,TRUE
xKkTDoE5478Otrm1uFaIGOghN48=,Tie A Yellow Ribbon,Harry Turtledove,2020-01-08,,,Harry Turtledove;Novelette;Original Fiction;Patrick Nielsen Hayden;Red Nose Studio;Short Fiction;Tie A Yellow Ribbon;Tor Com Original,539319,,,https://www.tor.com/2020/01/08/tie-a-yellow-ribbon-harry-turtledove/,tor.com,Tor.com,"A brand-new story from the legendary Harry Turtledove about Governor Bill Williamson, a yeti with a plan.",./scrape/jsonfiles/MxZ0dhXkOXI+xbkuN0h97x4RceU.json,TRUE
96tCEgDFa1PQudpPOMaWxULBHg8=,Something Fishy,Harry Turtledove,2020-01-08,,,Harry Turtledove;Original Fiction;Patrick Nielsen Hayden;Red Nose Studio;Short Fiction;Short Story;Something Fishy;Tor Com Original,539316,,,https://www.tor.com/2020/01/08/something-fishy-harry-turtledove/,tor.com,Tor.com,"A brand-new story from the legendary Harry Turtledove about Governor Bill Williamson, a yeti with a plan.",./scrape/jsonfiles/qPJ4Bk173mi+NHM4TiuIKQgqCLg.json,TRUE
PUDcZdAkfi28ycBOg/7DnApKKRs=,How Quini the Squid Misplaced His Klobučar,Rich Larson,2020-01-15,,,Ellen Datlow;How Quini The Squid Misplaced His Klobucar;John Anthony Di Giovanni;Novelette;Original Fiction;Rich Larson;Science Fiction;Short Fiction;Tor Com Original,537902,,,https://www.tor.com/2020/01/15/how-quini-the-squid-misplaced-his-klobucar-rich-larson/,tor.com,Tor.com,"A dark, fast-moving novelette about a high-tech heist in future Spain, planned by a professional thief interested in revenge more than money. The object in question is in the hands of a dangerous c…",./scrape/jsonfiles/3h22+zePa8Ak8gSCiJm6dPlSBL8.json,TRUE
RJJtG0AOYlkHCiKWM2C/Ggk2mSE=,The Girlfriend’s Guide to Gods,Maria Dahvana Headley; Www Mariadahvanaheadley Com,2020-01-23,,,A Girlfriends Guide To Gods;Maria Dahvana Headley;Mythology;Original Fiction;Ruoxi Chen;Short Fiction;Short Story;Tor Com Original;Wesley Allsbrook,543658,,,https://www.tor.com/2020/01/23/a-girlfriends-guide-to-gods-maria-dahvana-headley/,tor.com,Tor.com,"Gods won’t save you. Gods will break you. Nevertheless, you will persist. And become anew",./scrape/jsonfiles/RHKo1C+sRrhtGSFRTbT0Q6cSvnE.json,TRUE
mskuC0+OhP75C97Hc7oFVTnUfZU=,The Case of the Somewhat Mythic Sword,Garth Nix,2020-01-29,,,Dark Fantasy;Ellen Datlow;Fantasy;Garth Nix;Micah Epstein;Original Fiction;Short Fiction;Short Story;The Case Of The Somewhat Mythic Sword;Tor Com Original,537921,,,https://www.tor.com/2020/01/29/the-case-of-the-somewhat-mythic-sword-garth-nix/,tor.com,Tor.com,"Sir Magnus Holmes, cousin to the more famous Sherlock, is asked to investigate the appearance of an otherworldly knight carrying a legendary sword in the cellar of a Victorian London pub.",./scrape/jsonfiles/ejwDb5KEOOtKgNCDrPwHq4EDjnQ.json,TRUE
DLHKHJgTc5dyb9IoiQ3mVBS6YyE=,"St. Valentine, St. Abigail, St. Brigid",C L Polk,2020-02-05,,,Alyssa Winans;C L Polk;Dark Fantasy;Fantasy;Original Fiction;Ruoxi Chen;Short Fiction;Short Story;St Valentine St Abigail St Brigid;Tor Com Original,548485,,,https://www.tor.com/2020/02/05/st-valentine-st-abigail-st-brigid-cl-polk/,tor.com,Tor.com,"All magical requests come with a price. A girl with witchcraft, no friends, and only her mother’s bees to confide in will pay whatever’s necessary to keep the girl she loves safe.",./scrape/jsonfiles/3OflNdccGzu-Od9NyYJrEcFjvRA.json,TRUE
bc3NJ5KD00r0wzbsHj0PQFDZQc0=,If You Take My Meaning,Charlie Jane Anders,2020-02-11,,,Charlie Jane Anders;If You Take My Meaning;Miriam Weinberg;Novelette;Original Fiction;Robert Hunt;Science Fiction;Short Fiction;Space Opera;Tor Com Original,549750,,,https://www.tor.com/2020/02/11/if-you-take-my-meaning-charlie-jane-anders/,tor.com,Tor.com,"As an ex-smuggler and two-time reluctant revolutionary, Alyssa is used to staring into the razor-sharp jaws of death. But now she’s embarking on the most terrifying adventure of her life—jour…",./scrape/jsonfiles/CWzUMznZUdl9UFEQg9uHAe1sZXo.json,TRUE
bc8Eum5K5uaD83sZbp7r6gIpwts=,Manuscript Tradition,Harry Turtledove,2020-02-19,,,Harry Turtledove;Manuscript Tradition;Original Fiction;Patrick Nielsen Hayden;Science Fiction;Scott Bakal;Short Fiction;Short Story;Tor Com Original,549765,,,https://www.tor.com/2020/02/19/manuscript-tradition-harry-turtledove/,tor.com,Tor.com,"Dr. Feyrouz Hanafusa is a curator at Yale in the 23rd century. Space exploration is still ongoing, and signs of life have been discovered on a planet near TRAPPIST-1. Signs, Dr. Hanafusa realizes, …",./scrape/jsonfiles/rjeUY-CAcYvaDp91QHkjAafBglQ.json,TRUE
XQwY0lSMmqqCtMTShM+aMCRBmYw=,Sinew and Steel and What They Told,Carrie Vaughn,2020-02-26,,,Ann Vandermeer;Carrie Vaughn;Eli Minaya;Original Fiction;Science Fiction;Short Fiction;Short Story;Sinew And Steel And What They Told;Space Opera;Tor Com Original,553534,,,https://www.tor.com/2020/02/26/sinew-and-steel-and-what-they-told-carrie-vaughn/,tor.com,Tor.com,"Graff has been keeping a big secret from his closest friends, the captain and crew of a pirate-hunting starship. He expected to die before they ever discovered what he really is. But he’s not…",./scrape/jsonfiles/-WxdXkhGA1fm016OU6yy5fHgA1E.json,TRUE
+MS8afb9TdCNQa6PnLuu2/p/lww=,The Night Sun,Zin E Rocklyn,2020-03-11,,,Diana Pho;Horror;Novelette;Original Fiction;Short Fiction;The Night Sun;Tor Com Original;Xia Gordon;Zin E Rocklyn,559925,,,https://www.tor.com/2020/03/11/the-night-sun-zin-e-rocklyn/,tor.com,Tor.com,"Zin E. Rocklyn’s “The Night Sun” speaks to the darkness that manifests around us and in ourselves — but moreover, how justice can be found through the blood.",./scrape/jsonfiles/q3Q9kh+Q8rsFvDqP1MRFybIEJ-0.json,TRUE
Ec9sPexaXcsuhwvaexvQ4hYn3mA=,A Guide for Working Breeds,Vina Jie-Min Prasad,2020-03-17,,,A Guide To Working Breeds;Anthologies;Jonathan Strahan;Made To Order Robots And Revolution;Reprint;Short Fiction;Short Story;Vina Jie Min Prasad,561941,,,https://www.tor.com/2020/03/17/a-guide-for-working-breeds-vina-jie-min-prasad/,tor.com,Tor.com,"Tor.com is pleased to reprint “A Guide for Working Breeds” by Vina Jie-Min Prasad, as featured in editor Jonathan Strahan’s latest anthology Made to Order: Robots and Revolution—available from Sola…",./scrape/jsonfiles/bHKcuF17JDwCUTpIhkLqi1Hki6U.json,TRUE
