fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
nRMf0OUJ3LCIBNN06MVzAoUgxFg=,At the Lighthouse Out by the Othersea,Juliet Kemp,uncannymagazine.com,2022-07-05,,,,,,https://www.uncannymagazine.com/article/at-the-lighthouse-out-by-the-othersea/,Uncanny Magazine,"Outside the big window, the Othersea danced. Its swirling clouds piled about one another, forming and reforming, the bubbles that boiled out around them outlined in the glittering energy released in the collision of regular space and otherspace. I looked down at my hands against the dark warm earth of the food garden, and for […]",./scrape/jsonfiles/Kn9Cr4fF0nrSlV0rIHipReDj1Vg.json,True
LvmzhKGj431RoLaOc3v1wqC+HwU=,Catcall,Delilah S Dawson,uncannymagazine.com,2015-08-04,,,,,,https://www.uncannymagazine.com/article/catcall/,Uncanny Magazine,"""Catcall"" by Delilah S. Dawson in Uncanny Magazine Issue Five.",./scrape/jsonfiles/w63UueRfr1AJvPMzD9Sr-ZgCdb4.json,True
AsUTtAX1l4c3XECZbto4rGrMhZc=,Getaway,Nicole Kornher-Stace,uncannymagazine.com,2020-04-07,,,,,,https://www.uncannymagazine.com/article/getaway/,Uncanny Magazine,86. This time you tell yourself you’ll stay put like you were told to. Sit with the engine idling and bide your fucking time. You won’t go running in there after them. Not this time. You know by now that you can’t stop them anyway. That all it’s going to gain you is a stitch […],./scrape/jsonfiles/ykj7ppzw1VLR63ocmJWJvlFjifo.json,True
AcnX6UyP8u/CxXcRtJcIfmdQaVg=,The Wishing Pool,Tananarive Due,uncannymagazine.com,2021-07-06,,,,,,https://www.uncannymagazine.com/article/the-wishing-pool/,Uncanny Magazine,"Joy nearly got lost on the root-knotted red dirt path off of Highway 99, losing sight of the gaps between the live oaks and Spanish moss that fanned across her hood and windows like fingertips. Driving back to her family’s cabin twenty years later reminded her that the woods had rarely been restful for her. […]",./scrape/jsonfiles/FGVMn3GM8YWYZ2fCTUze3sXeWaQ.json,True
itzsBNGNdZg6pY1Zxtiq/IQoKzc=,Taho,D A Xiaolin Spires,uncannymagazine.com,2019-03-05,,,,,,https://www.uncannymagazine.com/article/taho/,Uncanny Magazine,"tahoooooooooo a lonely wolf call in desiccated rivulets, the call penetrating past sinuous rilles as winding as the curves of marian rivera trails off in the cold, thin air a lone bot treks crushing martian rubble under eight symmetric wheels it grinds red stone to dust on its rickety shoulders on its way to the […]",./scrape/jsonfiles/0p6FKTynivkxmEfpCHl4uU7gUM0.json,True
ZvlypcDpDFqnlynvb+Gi6woeYaw=,The Eternal Cocktail Party of the Damned,Fonda Lee,uncannymagazine.com,2022-05-03,,,,,,https://www.uncannymagazine.com/article/the-eternal-cocktail-party-of-the-damned/,Uncanny Magazine,"Content Note: Threat of Sexual Assault, Casual Violence “Ooh, let me show you the pictures.” Bayzoth the demon scrolls through his cell phone and holds it out with pride, raising his voice over the noise of the party. “She was the runt of the litter—only two heads—but she’s just the sweetest floof.” “Awwww,” Asphos […]",./scrape/jsonfiles/WEA8wzXQNFx9jqPd1iqJSnb+TKs.json,True
oEZg5gNmZo3mGzacQlN5mbLrn5w=,Pistol Grip,Vina Jie-Min Prasad,uncannymagazine.com,2018-04-03,,,,,,https://www.uncannymagazine.com/article/pistol-grip/,Uncanny Magazine,"You press the barrel of the Aegis-IV Longslide into your partner’s hole, and he spreads for you like he’s purpose-built for this very moment. Your spinal reinforcements are made to handle recoil, but you can feel the tension of him juddering up your arm as you hold him still, keeping him there, keeping him under […]",./scrape/jsonfiles/Z2YGX1luZ9g5aYz-3TwpRWA0hV0.json,True
6MpOfDITMcK122rtyat8y3hUcqY=,The Spirit of the Leech,Alex Bledsoe,uncannymagazine.com,2020-02-04,,,,,,https://www.uncannymagazine.com/article/the-spirit-of-the-leech/,Uncanny Magazine,"Fifteen-year-old Miles Blackwell slapped the mosquito that landed on his neck, squashing it against his skin before it could bite him. So much for the expensive, mail-order “blessed” bug spray that his mother insisted he use. He was starting to wonder if the Lord really had favorite brands. He needs to know, Miles repeated in […]",./scrape/jsonfiles/6YZqMXpr5o914wlwkF2Rgiwgt70.json,True
UgTMWeaSQIkk6pbyrdOsh7ALffw=,Making the Magic Lightning Strike Me,John Chu,uncannymagazine.com,2017-05-02,,,,,,https://www.uncannymagazine.com/article/making-magic-lightning-strike/,Uncanny Magazine,"The client lies slumped across my shoulders. I have an arm around his thigh, another around his upper arm. His immaculately tailored silk pajamas are soft against my hand. They must feel amazing on his body. Right now, the client may as well be a loaded barbell, except his body gives and his weight shifts […]",./scrape/jsonfiles/uay355y4W2ny9Vf3PzzUHdilOZ4.json,True
u7z6kAfKRD0JcrPOXQa2mMDzD+w=,From the High Priestess to the Hanged Man,Ali Trotta,uncannymagazine.com,2015-06-02,,,,,,https://www.uncannymagazine.com/article/from-the-high-priestess-to-the-hanged-man/,Uncanny Magazine,"No one ever explains that bones rust, joints locking like a memory gone faulty and off–key. Instead, we thank our limitations, praising their sharp flint, ignoring the burning and the smoke— the alarms unheeded and commonplace. Sometimes, you don’t know the monster until you’ve seen it, and the worst villain is the one who has […]",./scrape/jsonfiles/PC52u2vsOEE4Gu+M0F5NxOpEDEo.json,True
6x5Y9TbCadPioMs/oLjFwcNvLDM=,Thirteen of the Secrets in My Purse,Rachel Swirsky,uncannymagazine.com,2021-05-04,,,,,,https://www.uncannymagazine.com/article/thirteen-of-the-secrets-in-my-purse/,Uncanny Magazine,"One: My lipstick. The shade is Heart’s Blood. Morbid, if you ask me. I wanted to know if it was really the color of heart’s blood so I bought beef heart and tried dabbing my lips. Close enough. I emailed to congratulate the lipstick company on their realism. They did not respond. Two: My wallet. […]",./scrape/jsonfiles/qi6EoEuFjXyAcFTqAMzs4GQl090.json,True
2fM+fwcCSGEyx6PDa/5gK1PE1T8=,The Spy Who Never Grew Up,Sarah Rees Brennan,uncannymagazine.com,2016-01-05,,,,,,https://www.uncannymagazine.com/article/the-spy-who-never-grew-up/,Uncanny Magazine,"There is a magic shore where children used to beach their coracles every night. The children have stopped coming now, and their little boats are tipped over on the sides, like the abandoned shells of nuts eaten long ago. The dark sea rushes up to the pale beach and just touches the crafts, making them […]",./scrape/jsonfiles/YfwBPT9cxsHHBtHK7NOuR1L2Dk0.json,True
mN5N84rIZb61Gy4nhZCjp4qtOLo=,"Ivory Darts, Golden Arrows",Maria Dahvana Headley,uncannymagazine.com,2015-03-03,,,,,,https://www.uncannymagazine.com/article/ivory-darts-golden-arrows/,Uncanny Magazine,"Ivory Darts, Golden Arrows by Maria Dahvana Headley",./scrape/jsonfiles/8wT6IzsxzlWbDfzuaWerjMVDYD8.json,True
Fevz4nu0hD5rwYfgRLrvlGHCS/0=,Young Woman in a Garden,Delia Sherman,uncannymagazine.com,2015-06-02,,,,,,https://www.uncannymagazine.com/article/young-woman-in-a-garden/,Uncanny Magazine,Young Woman in a Garden by Delia Sherman in Uncanny: A Magazine of Science Fiction and Fantasy Issue Four.,./scrape/jsonfiles/iyuwp0NM3wr-XIWy9aPROUi5DVQ.json,True
tWzdJxuxkJ3hwAYnNwRi7SfiLwA=,Boundless,Miyuki Jane Pinckard,uncannymagazine.com,2022-03-01,,,,,,https://www.uncannymagazine.com/article/boundless/,Uncanny Magazine,"“T, wake up.” Anna? Terumi reaches across the empty bed seeking Anna’s warm presence. The voice again, unmistakably clear. “I’m sorry I’m missing our anniversary. It is our anniversary, right?” Baxter the terrier, nestled against her legs, jerks to alertness. The old basset hound Ringo pushes the bedroom door open with his nose. Both dogs […]",./scrape/jsonfiles/vezx68qC443zDG3RkxBAinbnLf0.json,True
u/fwfhsDJO31jxen2aAJfd1yCro=,Away With the Wolves,Sarah Gailey,uncannymagazine.com,2019-09-03,,,,,,https://www.uncannymagazine.com/article/away-with-the-wolves/,Uncanny Magazine,"When I wake, I am curled up as small as a seed. My hands are tucked between my knees, my face pressed into sweet loam. Morning dew blankets my skin like thick, glistening fur. There is a small potato beetle, yellow with black stripes, on my shoulder. I don’t doubt that there are more elsewhere, but I can’t feel the tickle of tiny feet picking their way across my flesh.",./scrape/jsonfiles/GebS-WNJ53zkpn3rvwd9gpb3kis.json,True
drrc3OeZ7qA3xGnEg6G9HbswFVc=,And the Balance in Blood,Elizabeth Bear,uncannymagazine.com,2015-11-03,,,,,,https://www.uncannymagazine.com/article/and-the-balance-in-blood/,Uncanny Magazine,"Sister Scholastique rolled onto her back. She pulled her hard, sawdust–stuffed pillow over her head and reflected on the sure and certain hope for peace and for virtue rewarded in the next world. She had determined that there was little enough of either in this one. The monastery dogs had been barking for half an […]",./scrape/jsonfiles/wMxn8gaZ0t-z1Y90T3+e+oHFjR4.json,True
XLbDEGHMMqdCXTm+L4YEIfapv/c=,Late Nights at the Cape and Cane,Max Gladstone,uncannymagazine.com,2014-11-04,,,,,,https://www.uncannymagazine.com/article/late-nights-cape-cane/,Uncanny Magazine,Late Nights at the Cape and Cane. Short story by Max Gladstone. Uncanny Magazine Issue One.,./scrape/jsonfiles/W-kf3PyC+wYVWl772E0CGXcfhBU.json,True
LrKieACcO3bibOtXB2UTAf4AE0c=,The Blur in the Corner of Your Eye,Sarah Pinsker,uncannymagazine.com,2019-07-02,,,,,,https://www.uncannymagazine.com/article/the-blur-in-the-corner-of-your-eye/,Uncanny Magazine,"It was a nice enough cabin, if Zanna ignored the dead wasps. Their bodies were in the bedroom, all over the quilt and the floor, so she’d sleep in the living room until they ascertained whether there was a live wasp problem as well as a dead one. If she ignored the wasps, it was […]",./scrape/jsonfiles/Z7H0pcOwpEO+MBCIyQMzeoxLc7c.json,True
SslotUSyVUUMUfe+sCKHm+B/+SA=,Buruburu,Betsy Aoki,uncannymagazine.com,2019-08-06,,,,,,https://www.uncannymagazine.com/article/buruburu/,Uncanny Magazine,"When the blood and the hate in the eyes of your foes became too much, when the shine of blades became dulled in the dust, when the opening between snarled bodies desperate for survival offered, you fled— and the buruburu ate. It dined upon the shakes in your legs as you forded the wide river. […]",./scrape/jsonfiles/hB40ZMmV6Q2gDXGOkH4pqFavyW8.json,True
8huBSBfBkQCDbwQu8x8T+2Wt9Bw=,Ribbons,Natalia Theodoridou,uncannymagazine.com,2022-01-04,,,,,,https://www.uncannymagazine.com/article/ribbons/,Uncanny Magazine,"Monday’s lover tugs at Jan’s ribbon with his teeth. Jan doesn’t yell at the lover to stop. The guy just received bad news from the front—a friend lost to a bomb, perhaps, a sibling blown to bits; Jan doesn’t ask. He tells the lover, instead, to be careful: We don’t want my head rolling off […]",./scrape/jsonfiles/cSi3XCfI4KStIZBTKqUR42rwhLc.json,True
Bwwt1OmmNDfBDuYxpdMPgHRzeG4=,the body argonautica,Robin M Eames,uncannymagazine.com,2018-09-04,,,,,,https://www.uncannymagazine.com/article/the-body-argonautica/,Uncanny Magazine,"the sun is drowning in my throat burning her way down and leaving in her wake bright welts and brief splashes of milk-white scar tissue strained through with saturnalian blues, violet, bitter carmine and sunrise flush of searing hydrogen, all mapped out by your curious hands, teeth, tongue, your bitten lips tools of cosmography my […]",./scrape/jsonfiles/EhNlZIrMmK6oJXC-paetyTGCaF8.json,True
FihE0Y59rqqML2XmUD0ucJkM7vk=,The North Pole Workshops,Mari Ness,uncannymagazine.com,2021-12-07,,,,,,https://www.uncannymagazine.com/article/the-north-pole-workshops/,Uncanny Magazine,"You have reached the Consumer Help Offices of the North Pole Workshops, specialists in making wishes come true. This call may be recorded for quality control, training, or other purposes. Please listen carefully as our menu options have changed. To report Naughty Incidents, press 1. To report Nice Incidents, press 2. To request a toy, […]",./scrape/jsonfiles/gROXbDxb9TLmPvCIUNreIGT+KdE.json,True
Adi0cFrNhQhrTbCIHJ2ONFXeiWM=,Collaboration? (accessible version),Ken Liu; Caroline M Yoachim,uncannymagazine.com,2023-01-03,,,,,,https://www.uncannymagazine.com/article/collaboration-accessible-version/,Uncanny Magazine,"{Because this story encodes a great deal of information in complex formatting, descriptive passages like this, enclosed in curly brackets, have been added to help screenreaders and other accessibility devices make sense of the formatting for readers.} Worlds pop into existence, composed by clicking keyboards or in spraying foam on waves of thought; tucked away […]",./scrape/jsonfiles/rUiwm+beikf3NuayfpbfWDFGHmY.json,True
IUdACF0uKI5URd8+pVk58PDInHE=,Words We Say Instead,Brit E B Hvide,uncannymagazine.com,2020-11-03,,,,,,https://www.uncannymagazine.com/article/words-we-say-instead/,Uncanny Magazine,"Iyara taps the military implant behind her ear, and low static greets her. It’s been dead for years—a two-way line with only one connection—but the static is comforting, as if she’s listening to the sound of space itself. Empty with longing. Below her, the dealership is an orange, domed pimple on the otherwise placid blue […]",./scrape/jsonfiles/MoWQoMxlu8kJCwkV0CKgUPTUtoo.json,True
K7VRVV0fg/V/nEMOq1xAqX6st3U=,Love Will Tear Us Apart,Alaya Dawn Johnson,uncannymagazine.com,2015-11-03,,,,,,https://www.uncannymagazine.com/article/love-will-tear-us-apart/,Uncanny Magazine,"1. I Bet You Look Good on the Dance Floor Think of it like the best macaroni and cheese you’ve ever had. No neon yellow Velveeta and bread crumbs. I’m talking gourmet cheddar, the expensive stuff from Vermont that crackles as it melts into that crust on top. Imagine if right before you were about […]",./scrape/jsonfiles/tgzmGqvPthd1b11Un5PHa4IKcz4.json,True
J+BqdoL2XyovxW5pNcDcxjamTUI=,Restore the Heart into Love,John Chu,uncannymagazine.com,2015-05-05,,,,,,https://www.uncannymagazine.com/article/restore-the-heart-into-love-2/,Uncanny Magazine,Restore the Heart into Love by John Chu in Uncanny: A Magazine of Science Fiction and Fantasy Issue Four.,./scrape/jsonfiles/slG91FAtm6H5crZphJv-nzHhO5E.json,True
KRP5IUMHlrXte2wfcLH/YI5ivOk=,The Lamps Thereof Are Fire and Flames,Rosamund Hodge,uncannymagazine.com,2015-03-03,,,,,,https://www.uncannymagazine.com/article/the-lamps-thereof-are-fire-and-flames/,Uncanny Magazine,The Lamps Thereof Are Fire and Flame by Rosamund Hodge,./scrape/jsonfiles/OUE+3yG1NFYS20v2LoozNoFdAhQ.json,True
ynAttTUao/+mqJTw0B6KzmFsJwE=,The Blood That Pulses in the Veins of One,JY Yang,uncannymagazine.com,2016-05-03,,,,,,https://www.uncannymagazine.com/article/blood-pulses-veins-one/,Uncanny Magazine,"They are cutting you out of me, these creatures in their sealed white suits. Piece by piece their knives and curiosity are divorcing the gifts you have given me from the gifts I have prepared for you. Gone is the eye that gazed out over the cyan–purple sunset on Taurus 4. Severed are the muscles […]",./scrape/jsonfiles/qrQDzdHq9muP2hSKsl2bZ+Azovg.json,True
hdi6AtytARIlo4S8uwrHXOYeP8M=,Self Portrait As a Printing Press,Nnadi Samuel,uncannymagazine.com,2021-05-04,,,,,,https://www.uncannymagazine.com/article/self-portrait-as-a-printing-press/,Uncanny Magazine,"Galatians 6:11 see what inkjet I make of my deft paws, concealing a switchblade—cupid hung, to serve as restraint when I word overboard with love. my long breath, drawing the heat for print. the jammed teeth of wastepaper. I fill the cartridge that is my guts, sum all saliva to one thick […]",./scrape/jsonfiles/8bONfGGhye3sEFqueI1w3VHaUtM.json,True
Wn8I9lT/ZHIXQDPcn2pNtWrjtsA=,How to Safely Store Your Magical Artifacts After Saving the World,Tina Connolly,uncannymagazine.com,2022-02-01,,,,,,https://www.uncannymagazine.com/article/how-to-safely-store-your-magical-artifacts-after-saving-the-world/,Uncanny Magazine,"1. The Sapphire Sword, its luster dimmed. In another world, you held the Sword aloft and it blazed blue in your hand. It made you feel a hero, even on the days you hacked and stabbed and felt anything but. Yet now you have saved that world, you have returned through the portal, you have […]",./scrape/jsonfiles/MgKnyIeQNJp8qvVKtxPpr3dyQVM.json,True
